p,dependencies,identifier
0.17138671875,1,265761
0.17154947916666666,1,205714
0.17171223958333334,1,46309
0.171875,1,25592
0.17203776041666666,1,328411
0.17220052083333334,1,17970
0.17236328125,1,11596
0.17252604166666666,1,7912
0.17268880208333334,1,263114
0.1728515625,1,6694
0.17301432291666666,1,133968
0.17317708333333334,1,134293
0.17333984375,1,14291
0.17350260416666666,1,13414
0.17366536458333334,1,35444
0.173828125,1,34241
0.17399088541666666,1,29712
0.17415364583333334,1,267454
0.17431640625,1,32489
0.17447916666666666,1,24817
0.17464192708333334,1,264126
0.1748046875,1,206509
0.17496744791666666,1,32034
0.17513020833333334,1,135433
0.17529296875,1,26619
0.17545572916666666,1,205641
0.17561848958333334,1,49350
0.17578125,1,60142
0.17594401041666666,1,10753
0.17610677083333334,1,9003
0.17626953125,1,797
0.17643229166666666,1,29468
0.17659505208333334,1,2847
0.1767578125,1,45300
0.17692057291666666,1,61071
0.17708333333333334,1,57045
0.17724609375,1,25531
0.17740885416666666,1,58640
0.17757161458333334,1,58563
0.177734375,1,26426
0.17789713541666666,1,4613
0.17805989583333334,1,62062
0.17822265625,1,33725
0.17838541666666666,1,52389
0.17854817708333334,1,133481
0.1787109375,1,141671
0.17887369791666666,1,43341
0.17903645833333334,1,47582
0.17919921875,1,267587
0.17936197916666666,1,28746
0.17952473958333334,1,33561
0.1796875,1,203980
0.17985026041666666,1,202896
0.18001302083333334,1,64100
0.18017578125,1,7754
0.18033854166666666,1,62947
0.18050130208333334,1,267837
0.1806640625,1,30766
0.18082682291666666,1,197870
0.18098958333333334,1,24436
0.18115234375,1,15703
0.18131510416666666,1,10022
0.18147786458333334,1,265187
0.181640625,1,263861
0.18180338541666666,1,9627
0.18196614583333334,1,22573
0.18212890625,1,59414
0.18229166666666666,1,60341
0.18245442708333334,1,50050
0.1826171875,1,8201
0.18277994791666666,1,30916
0.18294270833333334,1,42596
0.18310546875,1,21312
0.18326822916666666,1,201684
0.18343098958333334,1,38462
0.18359375,1,44084
0.18375651041666666,1,39072
0.18391927083333334,1,38148
0.18408203125,1,4556
0.18424479166666666,1,11994
0.18440755208333334,1,268862
0.1845703125,1,30447
0.18473307291666666,1,201984
0.18489583333333334,1,139018
0.18505859375,1,37673
0.18522135416666666,1,48806
0.18538411458333334,1,263944
0.185546875,1,263625
0.18570963541666666,1,41966
0.18587239583333334,1,198089
0.18603515625,1,29404
0.18619791666666666,1,39045
0.18636067708333334,1,262424
0.1865234375,1,138909
0.18668619791666666,1,38278
0.18684895833333334,1,141831
0.18701171875,1,43588
0.18717447916666666,1,53767
0.18733723958333334,1,33871
0.1875,1,7521
0.18766276041666666,1,20205
0.18782552083333334,1,11342
0.18798828125,1,18531
0.18815104166666666,1,16921
0.18831380208333334,1,35074
0.1884765625,1,35237
0.18863932291666666,1,43395
0.18880208333333334,1,24207
0.18896484375,1,24416
0.18912760416666666,1,44334
0.18929036458333334,1,6423
0.189453125,1,269535
0.18961588541666666,1,40300
0.18977864583333334,1,198781
0.18994140625,1,34465
0.19010416666666666,1,8018
0.19026692708333334,1,267705
0.1904296875,1,10397
0.19059244791666666,1,1421
0.19075520833333334,1,64260
0.19091796875,1,28670
0.19108072916666666,1,28824
0.19124348958333334,1,38735
0.19140625,1,6203
0.19156901041666666,1,268183
0.19173177083333334,1,147240
0.19189453125,1,59729
0.19205729166666666,1,45325
0.19222005208333334,1,140469
0.1923828125,1,44407
0.19254557291666666,1,40993
0.19270833333333334,1,57916
0.19287109375,1,136741
0.19303385416666666,1,15954
0.19319661458333334,1,27224
0.193359375,1,21217
0.19352213541666666,1,263908
0.19368489583333334,1,267124
0.19384765625,1,18196
0.19401041666666666,1,327859
0.19417317708333334,1,59258
0.1943359375,1,34858
0.19449869791666666,1,199578
0.19466145833333334,1,209141
0.19482421875,1,266385
0.19498697916666666,1,204020
0.19514973958333334,1,24559
0.1953125,1,205769
0.19547526041666666,1,21378
0.19563802083333334,1,37182
0.19580078125,1,265290
0.19596354166666666,1,212720
0.19612630208333334,1,6735
0.1962890625,1,32931
0.19645182291666666,1,208592
0.19661458333333334,1,133930
0.19677734375,1,8291
0.19694010416666666,1,199231
0.19710286458333334,1,53111
0.197265625,1,199860
0.19742838541666666,1,34636
0.19759114583333334,1,45638
0.19775390625,1,53088
0.19791666666666666,1,6854
0.19807942708333334,1,140594
0.1982421875,1,265462
0.19840494791666666,1,38712
0.19856770833333334,1,35640
0.19873046875,1,132347
0.19889322916666666,1,48314
0.19905598958333334,1,268029
0.19921875,1,200970
0.19938151041666666,1,9814
0.19954427083333334,1,23948
0.19970703125,1,269250
0.19986979166666666,1,34288
0.20003255208333334,1,52308
0.2001953125,1,53182
0.20035807291666666,1,29222
0.20052083333333334,1,8410
0.20068359375,1,2505
0.20084635416666666,1,36917
0.20100911458333334,1,48944
0.201171875,1,57380
0.20133463541666666,1,56149
0.20149739583333334,1,262725
0.20166015625,1,24429
0.20182291666666666,1,136380
0.20198567708333334,1,32437
0.2021484375,1,43567
0.20231119791666666,1,135321
0.20247395833333334,1,266959
0.20263671875,1,396879
0.20279947916666666,1,394899
0.20296223958333334,1,27924
0.203125,1,58752
0.20328776041666666,1,33044
0.20345052083333334,1,268890
0.20361328125,1,56669
0.20377604166666666,1,39853
0.20393880208333334,1,46749
0.2041015625,1,265330
0.20426432291666666,1,15377
0.20442708333333334,1,52566
0.20458984375,1,45668
0.20475260416666666,1,208349
0.20491536458333334,1,55740
0.205078125,1,202120
0.20524088541666666,1,263363
0.20540364583333334,1,29527
0.20556640625,1,13994
0.20572916666666666,1,3331
0.20589192708333334,1,16583
0.2060546875,1,265704
0.20621744791666666,1,20694
0.20638020833333334,1,135760
0.20654296875,1,268253
0.20670572916666666,1,204672
0.20686848958333334,1,205367
0.20703125,1,60976
0.20719401041666666,1,264417
0.20735677083333334,1,57214
0.20751953125,1,39310
0.20768229166666666,1,266524
0.20784505208333334,1,7896
0.2080078125,1,37645
0.20817057291666666,1,37087
0.20833333333333334,1,11195
0.20849609375,1,26423
0.20865885416666666,1,134677
0.20882161458333334,1,207133
0.208984375,1,57099
0.20914713541666666,1,271412
0.20930989583333334,1,19406
0.20947265625,1,19261
0.20963541666666666,1,197212
0.20979817708333334,1,13122
0.2099609375,1,263675
0.21012369791666666,1,30833
0.21028645833333334,1,58473
0.21044921875,1,207198
0.21061197916666666,1,198239
0.21077473958333334,1,45353
0.2109375,1,40443
0.21110026041666666,1,61910
0.21126302083333334,1,267427
0.21142578125,1,53567
0.21158854166666666,1,266080
0.21175130208333334,1,23342
0.2119140625,1,15456
0.21207682291666666,1,12997
0.21223958333333334,1,26548
0.21240234375,1,47139
0.21256510416666666,1,4261
0.21272786458333334,1,49107
0.212890625,1,197726
0.21305338541666666,1,807
0.21321614583333334,1,210021
0.21337890625,1,11736
0.21354166666666666,1,49666
0.21370442708333334,1,14492
0.2138671875,1,43152
0.21402994791666666,1,14178
0.21419270833333334,1,37525
0.21435546875,1,40285
0.21451822916666666,1,31492
0.21468098958333334,1,262401
0.21484375,1,16700
0.21500651041666666,1,202297
0.21516927083333334,1,62759
0.21533203125,1,11013
0.21549479166666666,1,16024
0.21565755208333334,1,58627
0.2158203125,1,268479
0.21598307291666666,1,49963
0.21614583333333334,1,204860
0.21630859375,1,44838
0.21647135416666666,1,51519
0.21663411458333334,1,1547
0.216796875,1,42697
0.21695963541666666,1,34058
0.21712239583333334,1,57944
0.21728515625,1,28654
0.21744791666666666,1,7468
0.21761067708333334,1,4266
0.2177734375,1,24496
0.21793619791666666,1,41108
0.21809895833333334,1,42615
0.21826171875,1,133360
0.21842447916666666,1,52496
0.21858723958333334,1,32278
0.21875,1,13173
0.21891276041666666,1,16503
0.21907552083333334,1,20058
0.21923828125,1,10122
0.21940104166666666,1,64444
0.21956380208333334,1,39144
0.2197265625,1,262609
0.21988932291666666,1,57918
0.22005208333333334,1,131645
0.22021484375,1,12348
0.22037760416666666,1,39458
0.22054036458333334,1,45884
0.220703125,1,28022
0.22086588541666666,1,10947
0.22102864583333334,1,37018
0.22119140625,1,41733
0.22135416666666666,1,6894
0.22151692708333334,1,16080
0.2216796875,1,265892
0.22184244791666666,1,36063
0.22200520833333334,1,47217
0.22216796875,1,36923
0.22233072916666666,1,27831
0.22249348958333334,1,61826
0.22265625,1,55653
0.22281901041666666,1,207446
0.22298177083333334,1,20950
0.22314453125,1,266650
0.22330729166666666,1,265061
0.22347005208333334,1,40328
0.2236328125,1,397016
0.22379557291666666,1,200760
0.22395833333333334,1,42184
0.22412109375,1,27202
0.22428385416666666,1,15224
0.22444661458333334,1,12333
0.224609375,1,202915
0.22477213541666666,1,50837
0.22493489583333334,1,140045
0.22509765625,1,27845
0.22526041666666666,1,263384
0.22542317708333334,1,50467
0.2255859375,1,41943
0.22574869791666666,1,13092
0.22591145833333334,1,7506
0.22607421875,1,25668
0.22623697916666666,1,133661
0.22639973958333334,1,262928
0.2265625,1,53152
0.22672526041666666,1,198682
0.22688802083333334,1,268437
0.22705078125,1,5532
0.22721354166666666,1,8659
0.22737630208333334,1,48722
0.2275390625,1,25591
0.22770182291666666,1,39133
0.22786458333333334,1,63932
0.22802734375,1,21341
0.22819010416666666,1,55923
0.22835286458333334,1,38778
0.228515625,1,24198
0.22867838541666666,1,16344
0.22884114583333334,1,34295
0.22900390625,1,201333
0.22916666666666666,1,14551
0.22932942708333334,1,211970
0.2294921875,1,266136
0.22965494791666666,1,198813
0.22981770833333334,1,51131
0.22998046875,1,56472
0.23014322916666666,1,63731
0.23030598958333334,1,136493
0.23046875,1,132641
0.23063151041666666,1,45280
0.23079427083333334,1,266811
0.23095703125,1,16524
0.23111979166666666,1,13113
0.23128255208333334,1,24138
0.2314453125,1,266673
0.23160807291666666,1,32217
0.23177083333333334,1,17483
0.23193359375,1,22667
0.23209635416666666,1,41750
0.23225911458333334,1,7265
0.232421875,1,11693
0.23258463541666666,1,21310
0.23274739583333334,1,393434
0.23291015625,1,264811
0.23307291666666666,1,2134
0.23323567708333334,1,28855
0.2333984375,1,52665
0.23356119791666666,1,63270
0.23372395833333334,1,140061
0.23388671875,1,397651
0.23404947916666666,1,15699
0.23421223958333334,1,16610
0.234375,1,52078
0.23453776041666666,1,51060
0.23470052083333334,1,13771
0.23486328125,1,206902
0.23502604166666666,1,60486
0.23518880208333334,1,35947
0.2353515625,1,271722
0.23551432291666666,1,208566
0.23567708333333334,1,28431
0.23583984375,1,56909
0.23600260416666666,1,8395
0.23616536458333334,1,396966
0.236328125,1,24753
0.23649088541666666,1,205614
0.23665364583333334,1,15544
0.23681640625,1,135806
0.23697916666666666,1,46475
0.23714192708333334,1,49040
0.2373046875,1,20842
0.23746744791666666,1,16417
0.23763020833333334,1,264069
0.23779296875,1,30715
0.23795572916666666,1,262818
0.23811848958333334,1,264136
0.23828125,1,59278
0.23844401041666666,1,14155
0.23860677083333334,1,44716
0.23876953125,1,18207
0.23893229166666666,1,53138
0.23909505208333334,1,20934
0.2392578125,1,61768
0.23942057291666666,1,34251
0.23958333333333334,1,138822
0.23974609375,1,18259
0.23990885416666666,1,262387
0.24007161458333334,1,52428
0.240234375,1,34665
0.24039713541666666,1,263175
0.24055989583333334,1,57112
0.24072265625,1,38932
0.24088541666666666,1,18070
0.24104817708333334,1,36907
0.2412109375,1,45716
0.24137369791666666,1,36902
0.24153645833333334,1,34584
0.24169921875,1,138357
0.24186197916666666,1,56207
0.24202473958333334,1,31608
0.2421875,1,42705
0.24235026041666666,1,13781
0.24251302083333334,1,55081
0.24267578125,1,23693
0.24283854166666666,1,34120
0.24300130208333334,1,135345
0.2431640625,1,24201
0.24332682291666666,1,45804
0.24348958333333334,1,48072
0.24365234375,1,397142
0.24381510416666666,1,22030
0.24397786458333334,1,18618
0.244140625,1,42555
0.24430338541666666,1,54676
0.24446614583333334,1,55264
0.24462890625,1,62296
0.24479166666666666,1,14224
0.24495442708333334,1,4263
0.2451171875,1,139628
0.24527994791666666,1,64262
0.24544270833333334,1,328317
0.24560546875,1,50446
0.24576822916666666,1,12905
0.24593098958333334,1,39728
0.24609375,1,5662
0.24625651041666666,1,268434
0.24641927083333334,1,17961
0.24658203125,1,28661
0.24674479166666666,1,263578
0.24690755208333334,1,31655
0.2470703125,1,59504
0.24723307291666666,1,9387
0.24739583333333334,1,204332
0.24755859375,1,47159
0.24772135416666666,1,42886
0.24788411458333334,1,2683
0.248046875,1,37965
0.24820963541666666,1,26967
0.24837239583333334,1,42548
0.24853515625,1,27506
0.24869791666666666,1,23820
0.24886067708333334,1,272561
0.2490234375,1,54155
0.24918619791666666,1,55714
0.24934895833333334,1,31169
0.24951171875,1,16629
0.24967447916666666,1,62283
0.24983723958333334,1,51847
0.25,1,52794
0.2501627604166667,1,394492
0.2503255208333333,1,33083
0.25048828125,1,15599
0.2506510416666667,1,20919
0.2508138020833333,1,266131
0.2509765625,1,135373
0.2511393229166667,1,11563
0.2513020833333333,1,31103
0.25146484375,1,200999
0.2516276041666667,1,42239
0.2517903645833333,1,266995
0.251953125,1,210537
0.2521158854166667,1,19214
0.2522786458333333,1,269879
0.25244140625,1,328356
0.2526041666666667,1,4229
0.2527669270833333,1,30475
0.2529296875,1,49743
0.2530924479166667,1,266513
0.2532552083333333,1,6620
0.25341796875,1,206078
0.2535807291666667,1,202382
0.2537434895833333,1,264491
0.25390625,1,268503
0.2540690104166667,1,20634
0.2542317708333333,1,35368
0.25439453125,1,263762
0.2545572916666667,1,327802
0.2547200520833333,1,51004
0.2548828125,1,28891
0.2550455729166667,1,263799
0.2552083333333333,1,17385
0.25537109375,1,42478
0.2555338541666667,1,262611
0.2556966145833333,1,52870
0.255859375,1,135476
0.2560221354166667,1,135636
0.2561848958333333,1,19133
0.25634765625,1,7524
0.2565104166666667,1,49028
0.2566731770833333,1,18632
0.2568359375,1,55134
0.2569986979166667,1,138581
0.2571614583333333,1,34878
0.25732421875,1,28118
0.2574869791666667,1,30094
0.2576497395833333,1,11834
0.2578125,1,264595
0.2579752604166667,1,37183
0.2581380208333333,1,1659
0.25830078125,1,267641
0.2584635416666667,1,45204
0.2586263020833333,1,12316
0.2587890625,1,12392
0.2589518229166667,1,22908
0.2591145833333333,1,64433
0.25927734375,1,60721
0.2594401041666667,1,18156
0.2596028645833333,1,40191
0.259765625,1,17987
0.2599283854166667,1,26410
0.2600911458333333,1,201746
0.26025390625,1,38566
0.2604166666666667,1,8014
0.2605794270833333,1,397162
0.2607421875,1,140928
0.2609049479166667,1,63873
0.2610677083333333,1,39832
0.26123046875,1,262262
0.2613932291666667,1,397122
0.2615559895833333,1,199256
0.26171875,1,62819
0.2618815104166667,1,22364
0.2620442708333333,1,31638
0.26220703125,1,63003
0.2623697916666667,1,45648
0.2625325520833333,1,264486
0.2626953125,1,263869
0.2628580729166667,1,203536
0.2630208333333333,1,52724
0.26318359375,1,21057
0.2633463541666667,1,59796
0.2635091145833333,1,394111
0.263671875,1,31499
0.2638346354166667,1,22408
0.2639973958333333,1,269194
0.26416015625,1,26038
0.2643229166666667,1,15765
0.2644856770833333,1,3548
0.2646484375,1,63298
0.2648111979166667,1,19089
0.2649739583333333,1,24848
0.26513671875,1,38154
0.2652994791666667,1,395799
0.2654622395833333,1,213122
0.265625,1,42010
0.2657877604166667,1,53347
0.2659505208333333,1,36943
0.26611328125,1,198949
0.2662760416666667,1,270858
0.2664388020833333,1,133579
0.2666015625,1,21309
0.2667643229166667,1,133597
0.2669270833333333,1,328250
0.26708984375,1,48716
0.2672526041666667,1,22205
0.2674153645833333,1,264788
0.267578125,1,55720
0.2677408854166667,1,49718
0.2679036458333333,1,5605
0.26806640625,1,134138
0.2682291666666667,1,200736
0.2683919270833333,1,6681
0.2685546875,1,29390
0.2687174479166667,1,56889
0.2688802083333333,1,48371
0.26904296875,1,27813
0.2692057291666667,1,33951
0.2693684895833333,1,56457
0.26953125,1,138866
0.2696940104166667,1,17638
0.2698567708333333,1,53410
0.27001953125,1,31294
0.2701822916666667,1,48484
0.2703450520833333,1,204281
0.2705078125,1,16906
0.2706705729166667,1,22113
0.2708333333333333,1,12252
0.27099609375,1,208428
0.2711588541666667,1,39399
0.2713216145833333,1,9908
0.271484375,1,61689
0.2716471354166667,1,49870
0.2718098958333333,1,29357
0.27197265625,1,31641
0.2721354166666667,1,263269
0.2722981770833333,1,30981
0.2724609375,1,61758
0.2726236979166667,1,30969
0.2727864583333333,1,10302
0.27294921875,1,56418
0.2731119791666667,1,513
0.2732747395833333,1,204189
0.2734375,1,18092
0.2736002604166667,1,34683
0.2737630208333333,1,328138
0.27392578125,1,47890
0.2740885416666667,1,29062
0.2742513020833333,1,268216
0.2744140625,1,6769
0.2745768229166667,1,16960
0.2747395833333333,1,35067
0.27490234375,1,1
0.2750651041666667,1,7600
0.2752278645833333,1,12767
0.275390625,1,133798
0.2755533854166667,1,3221
0.2757161458333333,1,203744
0.27587890625,1,38008
0.2760416666666667,1,328884
0.2762044270833333,1,61194
0.2763671875,1,50989
0.2765299479166667,1,196691
0.2766927083333333,1,42227
0.27685546875,1,63457
0.2770182291666667,1,19603
0.2771809895833333,1,31556
0.27734375,1,22002
0.2775065104166667,1,7505
0.2776692708333333,1,202839
0.27783203125,1,50477
0.2779947916666667,1,56294
0.2781575520833333,1,133734
0.2783203125,1,201022
0.2784830729166667,1,138829
0.2786458333333333,1,25473
0.27880859375,1,59149
0.2789713541666667,1,269377
0.2791341145833333,1,205184
0.279296875,1,49893
0.2794596354166667,1,62929
0.2796223958333333,1,56301
0.27978515625,1,61901
0.2799479166666667,1,204355
0.2801106770833333,1,17226
0.2802734375,1,52906
0.2804361979166667,1,263633
0.2805989583333333,1,20766
0.28076171875,1,196945
0.2809244791666667,1,132692
0.2810872395833333,1,8371
0.28125,1,53093
0.2814127604166667,1,3064
0.2815755208333333,1,202194
0.28173828125,1,29028
0.2819010416666667,1,38017
0.2820638020833333,1,39049
0.2822265625,1,23650
0.2823893229166667,1,37637
0.2825520833333333,1,59371
0.28271484375,1,48948
0.2828776041666667,1,1415
0.2830403645833333,1,8439
0.283203125,1,4641
0.2833658854166667,1,38345
0.2835286458333333,1,44266
0.28369140625,1,22147
0.2838541666666667,1,264096
0.2840169270833333,1,9876
0.2841796875,1,57208
0.2843424479166667,1,60800
0.2845052083333333,1,264996
0.28466796875,1,212815
0.2848307291666667,1,395571
0.2849934895833333,1,51333
0.28515625,1,60018
0.2853190104166667,1,132774
0.2854817708333333,1,266935
0.28564453125,1,198220
0.2858072916666667,1,268617
0.2859700520833333,1,12556
0.2861328125,1,41107
0.2862955729166667,1,37008
0.2864583333333333,1,50084
0.28662109375,1,42455
0.2867838541666667,1,43930
0.2869466145833333,1,136780
0.287109375,1,208364
0.2872721354166667,1,30910
0.2874348958333333,1,268638
0.28759765625,1,34352
0.2877604166666667,1,47227
0.2879231770833333,1,264514
0.2880859375,1,203596
0.2882486979166667,1,136873
0.2884114583333333,1,43764
0.28857421875,1,263361
0.2887369791666667,1,33695
0.2888997395833333,1,45054
0.2890625,1,37722
0.2892252604166667,1,15321
0.2893880208333333,1,44974
0.28955078125,1,268042
0.2897135416666667,1,12380
0.2898763020833333,1,269646
0.2900390625,1,41124
0.2902018229166667,1,50223
0.2903645833333333,1,25035
0.29052734375,1,24547
0.2906901041666667,1,264512
0.2908528645833333,1,19180
0.291015625,1,47747
0.2911783854166667,1,29446
0.2913411458333333,1,140472
0.29150390625,1,47702
0.2916666666666667,1,263645
0.2918294270833333,1,263558
0.2919921875,1,263130
0.2921549479166667,1,395823
0.2923177083333333,1,34144
0.29248046875,1,30336
0.2926432291666667,1,2848
0.2928059895833333,1,41427
0.29296875,1,36203
0.2931315104166667,1,54415
0.2932942708333333,1,328320
0.29345703125,1,328562
0.2936197916666667,1,55313
0.2937825520833333,1,13727
0.2939453125,1,141642
0.2941080729166667,1,25521
0.2942708333333333,1,266934
0.29443359375,1,131214
0.2945963541666667,1,47438
0.2947591145833333,1,263689
0.294921875,1,13857
0.2950846354166667,1,136300
0.2952473958333333,1,39785
0.29541015625,1,10105
0.2955729166666667,1,205185
0.2957356770833333,1,132468
0.2958984375,1,49749
0.2960611979166667,1,266523
0.2962239583333333,1,265319
0.29638671875,1,11618
0.2965494791666667,1,48096
0.2967122395833333,1,20559
0.296875,1,48685
0.2970377604166667,1,38740
0.2972005208333333,1,10578
0.29736328125,1,16406
0.2975260416666667,1,12564
0.2976888020833333,1,35518
0.2978515625,1,15725
0.2980143229166667,1,50218
0.2981770833333333,1,206319
0.29833984375,1,38256
0.2985026041666667,1,16592
0.2986653645833333,1,45566
0.298828125,1,9744
0.2989908854166667,1,45102
0.2991536458333333,1,398107
0.29931640625,1,133748
0.2994791666666667,1,3130
0.2996419270833333,1,7682
0.2998046875,1,33059
0.2999674479166667,1,30110
0.3001302083333333,1,7712
0.30029296875,1,201942
0.3004557291666667,1,9365
0.3006184895833333,1,131896
0.30078125,1,200276
0.3009440104166667,1,34282
0.3011067708333333,1,34803
0.30126953125,1,139259
0.3014322916666667,1,27729
0.3015950520833333,1,25818
0.3017578125,1,36962
0.3019205729166667,1,35141
0.3020833333333333,1,29914
0.30224609375,1,398427
0.3024088541666667,1,262433
0.3025716145833333,1,5626
0.302734375,1,46295
0.3028971354166667,1,267828
0.3030598958333333,1,41887
0.30322265625,1,19626
0.3033854166666667,1,131178
0.3035481770833333,1,51708
0.3037109375,1,16970
0.3038736979166667,1,41811
0.3040364583333333,1,48112
0.30419921875,1,19830
0.3043619791666667,1,714
0.3045247395833333,1,265185
0.3046875,1,17878
0.3048502604166667,1,131403
0.3050130208333333,1,57862
0.30517578125,1,263641
0.3053385416666667,1,132899
0.3055013020833333,1,131273
0.3056640625,1,210017
0.3058268229166667,1,52471
0.3059895833333333,1,43893
0.30615234375,1,36914
0.3063151041666667,1,4796
0.3064778645833333,1,15951
0.306640625,1,56042
0.3068033854166667,1,210756
0.3069661458333333,1,40260
0.30712890625,1,15022
0.3072916666666667,1,23252
0.3074544270833333,1,208924
0.3076171875,1,45916
0.3077799479166667,1,269311
0.3079427083333333,1,263631
0.30810546875,1,28124
0.3082682291666667,1,5467
0.3084309895833333,1,264344
0.30859375,1,20815
0.3087565104166667,1,12119
0.3089192708333333,1,265561
0.30908203125,1,44579
0.3092447916666667,1,15657
0.3094075520833333,1,133334
0.3095703125,1,27364
0.3097330729166667,1,28255
0.3098958333333333,1,8983
0.31005859375,1,133815
0.3102213541666667,1,25921
0.3103841145833333,1,11966
0.310546875,1,39201
0.3107096354166667,1,43376
0.3108723958333333,1,395846
0.31103515625,1,35258
0.3111979166666667,1,12857
0.3113606770833333,1,3245
0.3115234375,1,31359
0.3116861979166667,1,44668
0.3118489583333333,1,131314
0.31201171875,1,3790
0.3121744791666667,1,32881
0.3123372395833333,1,27367
0.3125,1,263608
0.3126627604166667,1,41828
0.3128255208333333,1,28173
0.31298828125,1,14315
0.3131510416666667,1,12739
0.3133138020833333,1,131091
0.3134765625,1,264564
0.3136393229166667,1,8685
0.3138020833333333,1,328479
0.31396484375,1,134918
0.3141276041666667,1,11870
0.3142903645833333,1,20516
0.314453125,1,197816
0.3146158854166667,1,50060
0.3147786458333333,1,59706
0.31494140625,1,58175
0.3151041666666667,1,45237
0.3152669270833333,1,9484
0.3154296875,1,24176
0.3155924479166667,1,138287
0.3157552083333333,1,38313
0.31591796875,1,9913
0.3160807291666667,1,196763
0.3162434895833333,1,266769
0.31640625,1,39761
0.3165690104166667,1,4913
0.3167317708333333,1,26328
0.31689453125,1,199312
0.3170572916666667,1,264759
0.3172200520833333,1,24889
0.3173828125,1,138838
0.3175455729166667,1,43848
0.3177083333333333,1,395088
0.31787109375,1,196638
0.3180338541666667,1,50245
0.3181966145833333,1,8859
0.318359375,1,16353
0.3185221354166667,1,53971
0.3186848958333333,1,24295
0.31884765625,1,33930
0.3190104166666667,1,134042
0.3191731770833333,1,268633
0.3193359375,1,263852
0.3194986979166667,1,26803
0.3196614583333333,1,134021
0.31982421875,1,268546
0.3199869791666667,1,136429
0.3201497395833333,1,43542
0.3203125,1,39735
0.3204752604166667,1,269266
0.3206380208333333,1,8423
0.32080078125,1,57901
0.3209635416666667,1,15555
0.3211263020833333,1,200442
0.3212890625,1,38733
0.3214518229166667,1,49485
0.3216145833333333,1,58250
0.32177734375,1,141536
0.3219401041666667,1,28849
0.3221028645833333,1,35539
0.322265625,1,12958
0.3224283854166667,1,41560
0.3225911458333333,1,265043
0.32275390625,1,138298
0.3229166666666667,1,45725
0.3230794270833333,1,15577
0.3232421875,1,397285
0.3234049479166667,1,11042
0.3235677083333333,1,205168
0.32373046875,1,20661
0.3238932291666667,1,267972
0.3240559895833333,1,34695
0.32421875,1,267048
0.3243815104166667,1,136449
0.3245442708333333,1,1226
0.32470703125,1,13215
0.3248697916666667,1,9158
0.3250325520833333,1,39056
0.3251953125,1,15930
0.3253580729166667,1,264991
0.3255208333333333,1,263611
0.32568359375,1,17488
0.3258463541666667,1,13657
0.3260091145833333,1,25637
0.326171875,1,141126
0.3263346354166667,1,43973
0.3264973958333333,1,20057
0.32666015625,1,42149
0.3268229166666667,1,394901
0.3269856770833333,1,136030
0.3271484375,1,269444
0.3273111979166667,1,3218
0.3274739583333333,1,55053
0.32763671875,1,20810
0.3277994791666667,1,45475
0.3279622395833333,1,60822
0.328125,1,31403
0.3282877604166667,1,271209
0.3284505208333333,1,264525
0.32861328125,1,267550
0.3287760416666667,1,30721
0.3289388020833333,1,49774
0.3291015625,1,20783
0.3292643229166667,1,61297
0.3294270833333333,1,8258
0.32958984375,1,262988
0.3297526041666667,1,39781
0.3299153645833333,1,328750
0.330078125,1,22987
0.3302408854166667,1,61862
0.3304036458333333,1,32307
0.33056640625,1,196735
0.3307291666666667,1,18779
0.3308919270833333,1,262940
0.3310546875,1,18474
0.3312174479166667,1,132519
0.3313802083333333,1,39892
0.33154296875,1,141492
0.3317057291666667,1,131421
0.3318684895833333,1,266215
0.33203125,1,33164
0.3321940104166667,1,49673
0.3323567708333333,1,43284
0.33251953125,1,9264
0.3326822916666667,1,49320
0.3328450520833333,1,7151
0.3330078125,1,52527
0.3331705729166667,1,268191
0.3333333333333333,1,9903
0.33349609375,1,40528
0.3336588541666667,1,29787
0.3338216145833333,1,59395
0.333984375,1,52795
0.3341471354166667,1,12876
0.3343098958333333,1,16604
0.33447265625,1,35298
0.3346354166666667,1,135303
0.3347981770833333,1,21151
0.3349609375,1,267390
0.3351236979166667,1,6507
0.3352864583333333,1,21418
0.33544921875,1,1133
0.3356119791666667,1,41849
0.3357747395833333,1,206576
0.3359375,1,34837
0.3361002604166667,1,44914
0.3362630208333333,1,43314
0.33642578125,1,37101
0.3365885416666667,1,200759
0.3367513020833333,1,52981
0.3369140625,1,49125
0.3370768229166667,1,266413
0.3372395833333333,1,43687
0.33740234375,1,43586
0.3375651041666667,1,22177
0.3377278645833333,1,7718
0.337890625,1,26978
0.3380533854166667,1,136759
0.3382161458333333,1,394354
0.33837890625,1,25282
0.3385416666666667,1,393249
0.3387044270833333,1,139049
0.3388671875,1,24043
0.3390299479166667,1,60042
0.3391927083333333,1,31510
0.33935546875,1,10126
0.3395182291666667,1,7482
0.3396809895833333,1,28341
0.33984375,1,262273
0.3400065104166667,1,267224
0.3401692708333333,1,197695
0.34033203125,1,41364
0.3404947916666667,1,40983
0.3406575520833333,1,135207
0.3408203125,1,397720
0.3409830729166667,1,29084
0.3411458333333333,1,269857
0.34130859375,1,268257
0.3414713541666667,1,27876
0.3416341145833333,1,41789
0.341796875,1,9080
0.3419596354166667,1,264186
0.3421223958333333,1,39097
0.34228515625,1,134353
0.3424479166666667,1,43060
0.3426106770833333,1,18371
0.3427734375,1,14988
0.3429361979166667,1,135964
0.3430989583333333,1,205820
0.34326171875,1,268528
