ix_id,asn,ip,count,overall_percentage,ixp_percentage
228,6677,195.130.211.41,1,1.7477991843755283e-06,9.104905814301804e-06
228,6677,195.130.211.11,2,3.4955983687510565e-06,1.8209811628603607e-05
230,0,185.1.4.88,6,1.0486795106253169e-05,5.462943488581082e-05
230,0,185.1.4.145,24,4.1947180425012675e-05,0.0002185177395432433
230,0,185.1.4.174,18,3.1460385318759505e-05,0.00016388830465743247
230,0,185.1.4.76,23,4.019938124063715e-05,0.00020941283372894148
230,0,185.1.4.2,32,5.5929573900016905e-05,0.0002913569860576577
230,0,185.1.4.182,12,2.0973590212506338e-05,0.00010925886977162164
230,0,185.1.4.26,9,1.5730192659379752e-05,8.194415232871624e-05
230,0,185.1.4.51,4,6.991196737502113e-06,3.6419623257207215e-05
230,0,185.1.4.131,1,1.7477991843755283e-06,9.104905814301804e-06
230,0,185.1.4.18,6,1.0486795106253169e-05,5.462943488581082e-05
230,0,185.1.4.173,10,1.7477991843755282e-05,9.104905814301804e-05
230,0,185.1.4.16,1,1.7477991843755283e-06,9.104905814301804e-06
230,0,185.1.4.24,3,5.243397553126584e-06,2.731471744290541e-05
230,0,185.1.4.54,4,6.991196737502113e-06,3.6419623257207215e-05
230,0,185.1.4.194,47,8.214656166564983e-05,0.0004279305732721848
230,0,185.1.4.137,6,1.0486795106253169e-05,5.462943488581082e-05
230,0,185.1.4.94,2,3.4955983687510565e-06,1.8209811628603607e-05
230,0,185.1.4.23,3,5.243397553126584e-06,2.731471744290541e-05
230,0,185.1.4.37,2,3.4955983687510565e-06,1.8209811628603607e-05
230,0,185.1.4.74,8,1.3982393475004226e-05,7.283924651441443e-05
230,0,185.1.4.35,3,5.243397553126584e-06,2.731471744290541e-05
230,0,185.1.4.124,1,1.7477991843755283e-06,9.104905814301804e-06
230,0,185.1.4.73,2,3.4955983687510565e-06,1.8209811628603607e-05
230,0,185.1.4.53,1,1.7477991843755283e-06,9.104905814301804e-06
230,0,185.1.4.203,2,3.4955983687510565e-06,1.8209811628603607e-05
230,0,185.1.4.50,1,1.7477991843755283e-06,9.104905814301804e-06
230,12741,185.1.4.44,40,6.991196737502113e-05,0.0003641962325720722
230,197227,185.1.4.36,5,8.738995921877641e-06,4.552452907150902e-05
230,197227,185.1.4.136,2,3.4955983687510565e-06,1.8209811628603607e-05
230,197294,185.1.4.60,9,1.5730192659379752e-05,8.194415232871624e-05
230,201019,185.1.4.200,17,2.971258613438398e-05,0.00015478339884313067
230,201019,185.1.4.100,2,3.4955983687510565e-06,1.8209811628603607e-05
230,20552,185.1.4.1,54,9.438115595627853e-05,0.0004916649139722974
230,20552,185.1.4.101,36,6.292077063751901e-05,0.00032777660931486495
230,206559,185.1.4.90,1,1.7477991843755283e-06,9.104905814301804e-06
230,20804,185.1.4.14,75,0.0001310849388281646,0.0006828679360726353
230,29314,185.1.4.104,12,2.0973590212506338e-05,0.00010925886977162164
230,31229,185.1.4.3,1,1.7477991843755283e-06,9.104905814301804e-06
230,31621,185.1.4.8,8,1.3982393475004226e-05,7.283924651441443e-05
230,34688,185.1.4.7,145,0.0002534308817344516,0.0013202113430737614
230,42739,185.1.4.11,7,1.2234594290628698e-05,6.373434070011262e-05
230,50411,185.1.4.89,5,8.738995921877641e-06,4.552452907150902e-05
230,58321,185.1.4.13,97,0.00016953652088442625,0.000883175863987275
230,6939,185.1.4.64,979,0.0017110954015036421,0.008913702792201467
230,8374,185.1.4.40,1,1.7477991843755283e-06,9.104905814301804e-06
234,4717,202.249.38.1,24,4.1947180425012675e-05,0.0002185177395432433
234,4717,202.249.38.9,3,5.243397553126584e-06,2.731471744290541e-05
234,4717,202.249.38.19,17,2.971258613438398e-05,0.00015478339884313067
234,4717,202.249.38.31,1,1.7477991843755283e-06,9.104905814301804e-06
235,0,218.100.48.138,36,6.292077063751901e-05,0.00032777660931486495
235,0,103.218.247.104,154,0.00026916107439383134,0.0014021554954024777
235,0,218.100.48.143,73,0.00012758934045941357,0.0006646581244440316
235,0,103.218.247.2,27,4.719057797813927e-05,0.0002458324569861487
235,0,103.218.247.116,1,1.7477991843755283e-06,9.104905814301804e-06
235,0,218.100.48.181,1,1.7477991843755283e-06,9.104905814301804e-06
235,132215,218.100.48.150,9,1.5730192659379752e-05,8.194415232871624e-05
235,132556,103.218.247.113,1,1.7477991843755283e-06,9.104905814301804e-06
235,132774,218.100.48.139,152,0.0002656654760250803,0.0013839456837738743
235,134863,218.100.48.169,4,6.991196737502113e-06,3.6419623257207215e-05
235,134877,218.100.48.163,200,0.00034955983687510566,0.0018209811628603608
235,4755,218.100.48.141,67,0.00011710254535316038,0.0006100286895582208
235,55410,218.100.48.152,2,3.4955983687510565e-06,1.8209811628603607e-05
235,55644,218.100.48.154,8,1.3982393475004226e-05,7.283924651441443e-05
235,9583,218.100.48.137,102,0.0001782755168063039,0.0009287003930587841
235,9829,218.100.48.159,2,3.4955983687510565e-06,1.8209811628603607e-05
236,0,196.223.21.26,737,0.0012881279988847642,0.006710315585140429
236,0,196.223.21.33,6,1.0486795106253169e-05,5.462943488581082e-05
236,0,196.223.21.35,63,0.00011011134861565829,0.0005736090663010136
236,0,196.223.21.116,12,2.0973590212506338e-05,0.00010925886977162164
236,0,196.223.21.87,35,6.117297145314348e-05,0.00031867170350056317
236,0,196.223.21.206,9,1.5730192659379752e-05,8.194415232871624e-05
236,0,196.223.21.83,2,3.4955983687510565e-06,1.8209811628603607e-05
236,12455,196.223.21.14,176,0.000307612656450093,0.0016024634233171174
236,136907,196.223.21.112,19,3.320818450313504e-05,0.00017299321047173428
236,136907,196.223.21.113,12,2.0973590212506338e-05,0.00010925886977162164
236,15133,196.223.21.104,1,1.7477991843755283e-06,9.104905814301804e-06
236,15399,196.223.21.10,1364,0.0023839980874882207,0.012419091530707659
236,15808,196.223.21.13,103,0.00018002331599067942,0.0009378052988730858
236,16509,196.223.21.103,42,7.340756574377218e-05,0.00038240604420067574
236,16509,196.223.21.114,9,1.5730192659379752e-05,8.194415232871624e-05
236,16637,196.223.21.107,11,1.922579102813081e-05,0.00010015396395731984
236,23764,196.223.21.117,5,8.738995921877641e-06,4.552452907150902e-05
236,25818,196.223.21.45,3,5.243397553126584e-06,2.731471744290541e-05
236,327813,196.223.21.209,1,1.7477991843755283e-06,9.104905814301804e-06
236,328271,196.223.21.90,2,3.4955983687510565e-06,1.8209811628603607e-05
236,328475,196.223.21.99,59,0.00010312015187815617,0.0005371894430438064
236,328490,196.223.21.105,2,3.4955983687510565e-06,1.8209811628603607e-05
236,328578,196.223.21.108,5,8.738995921877641e-06,4.552452907150902e-05
236,328856,196.223.21.222,1,1.7477991843755283e-06,9.104905814301804e-06
236,328993,196.223.21.204,1,1.7477991843755283e-06,9.104905814301804e-06
236,329029,196.223.21.207,17,2.971258613438398e-05,0.00015478339884313067
236,33771,196.223.21.15,587,0.001025958121228435,0.005344579712995159
236,33771,196.223.21.115,32,5.5929573900016905e-05,0.0002913569860576577
236,3491,196.223.21.89,48,8.389436085002535e-05,0.0004370354790864866
236,36866,196.223.21.11,11,1.922579102813081e-05,0.00010015396395731984
236,36914,196.223.21.16,152,0.0002656654760250803,0.0013839456837738743
236,36915,196.223.21.30,86,0.00015031072985629543,0.0007830219000299551
236,37100,196.223.21.42,49,8.564216003440088e-05,0.0004461403849007884
236,37109,196.223.21.68,6,1.0486795106253169e-05,5.462943488581082e-05
236,37271,196.223.21.72,35,6.117297145314348e-05,0.00031867170350056317
236,37271,196.223.21.73,1,1.7477991843755283e-06,9.104905814301804e-06
236,37273,196.223.21.23,3,5.243397553126584e-06,2.731471744290541e-05
236,37305,196.223.21.41,20,3.4955983687510564e-05,0.0001820981162860361
236,37406,196.223.21.203,8,1.3982393475004226e-05,7.283924651441443e-05
236,37619,196.223.21.86,1,1.7477991843755283e-06,9.104905814301804e-06
236,37662,196.223.21.100,158,0.00027615227113133347,0.001438575118659685
236,37684,196.223.21.39,2,3.4955983687510565e-06,1.8209811628603607e-05
236,42,196.223.21.50,1,1.7477991843755283e-06,9.104905814301804e-06
236,58453,196.223.21.109,31,5.418177471564138e-05,0.00028225208024335594
236,6774,196.223.21.77,1,1.7477991843755283e-06,9.104905814301804e-06
236,6939,196.223.21.74,5439,0.0095062797638185,0.04952158272398752
236,8075,196.223.21.101,5,8.738995921877641e-06,4.552452907150902e-05
236,8075,196.223.21.102,3,5.243397553126584e-06,2.731471744290541e-05
236,9129,196.223.21.212,7,1.2234594290628698e-05,6.373434070011262e-05
239,0,206.41.110.29,1,1.7477991843755283e-06,9.104905814301804e-06
239,0,206.41.110.34,8,1.3982393475004226e-05,7.283924651441443e-05
239,10310,206.41.110.39,16,2.7964786950008452e-05,0.00014567849302882886
239,12083,206.41.110.31,11,1.922579102813081e-05,0.00010015396395731984
239,12243,206.41.110.78,2,3.4955983687510565e-06,1.8209811628603607e-05
239,13335,206.41.110.38,94,0.00016429312333129966,0.0008558611465443696
239,14340,206.41.110.62,1,1.7477991843755283e-06,9.104905814301804e-06
239,14593,206.41.110.90,38,6.641636900627008e-05,0.00034598642094346856
239,14593,206.41.110.91,27,4.719057797813927e-05,0.0002458324569861487
239,15169,206.41.110.73,85,0.0001485629306719199,0.0007739169942156533
239,15169,206.41.110.37,2,3.4955983687510565e-06,1.8209811628603607e-05
239,16509,206.41.110.44,83,0.00014506733230316884,0.0007557071825870497
239,17210,206.41.110.86,17,2.971258613438398e-05,0.00015478339884313067
239,19151,206.41.110.22,4,6.991196737502113e-06,3.6419623257207215e-05
239,19255,206.41.110.60,32,5.5929573900016905e-05,0.0002913569860576577
239,199524,206.41.110.77,11,1.922579102813081e-05,0.00010015396395731984
239,20115,206.41.110.68,33,5.767737308439244e-05,0.00030046189187195955
239,20278,206.41.110.32,43,7.515536492814771e-05,0.00039151095001497757
239,20940,206.41.110.24,48,8.389436085002535e-05,0.0004370354790864866
239,20940,206.41.110.89,222,0.00038801141893136725,0.0020212890907750003
239,22995,206.41.110.87,5,8.738995921877641e-06,4.552452907150902e-05
239,23367,206.41.110.72,1,1.7477991843755283e-06,9.104905814301804e-06
239,2381,206.41.110.26,128,0.00022371829560006762,0.0011654279442306309
239,25697,206.41.110.83,14,2.4469188581257397e-05,0.00012746868140022525
239,26554,206.41.110.33,7,1.2234594290628698e-05,6.373434070011262e-05
239,31845,206.41.110.40,204,0.0003565510336126078,0.0018574007861175681
239,32899,206.41.110.55,4,6.991196737502113e-06,3.6419623257207215e-05
239,32934,206.41.110.80,3,5.243397553126584e-06,2.731471744290541e-05
239,36086,206.41.110.23,16,2.7964786950008452e-05,0.00014567849302882886
239,393853,206.41.110.47,2,3.4955983687510565e-06,1.8209811628603607e-05
239,394968,206.41.110.54,16,2.7964786950008452e-05,0.00014567849302882886
239,397095,206.41.110.94,3,5.243397553126584e-06,2.731471744290541e-05
239,40165,206.41.110.79,39,6.81641681906456e-05,0.00035509132675777034
239,42,206.41.110.42,7,1.2234594290628698e-05,6.373434070011262e-05
239,4455,206.41.110.35,1,1.7477991843755283e-06,9.104905814301804e-06
239,46261,206.41.110.65,46,8.03987624812743e-05,0.00041882566745788297
239,53264,206.41.110.21,80,0.00013982393475004225,0.0007283924651441444
239,53264,206.41.110.43,79,0.00013807613556566674,0.0007192875593298425
239,53597,206.41.110.67,41,7.165976655939666e-05,0.00037330113838637396
239,53610,206.41.110.30,22,3.845158205626162e-05,0.00020030792791463968
239,53828,206.41.110.93,1,1.7477991843755283e-06,9.104905814301804e-06
239,58907,206.41.110.84,2,3.4955983687510565e-06,1.8209811628603607e-05
239,63311,206.41.110.220,26,4.5442778793763734e-05,0.0002367275511718469
239,63311,206.41.110.20,4,6.991196737502113e-06,3.6419623257207215e-05
239,63399,206.41.110.51,1,1.7477991843755283e-06,9.104905814301804e-06
239,6473,206.41.110.76,1,1.7477991843755283e-06,9.104905814301804e-06
239,6507,206.41.110.64,2,3.4955983687510565e-06,1.8209811628603607e-05
239,6939,206.41.110.28,3510,0.006134775137158104,0.03195821940819933
239,7155,206.41.110.50,132,0.00023070949233756975,0.0012018475674878382
239,7843,206.41.110.70,128,0.00022371829560006762,0.0011654279442306309
239,8075,206.41.110.57,2,3.4955983687510565e-06,1.8209811628603607e-05
239,8075,206.41.110.58,2,3.4955983687510565e-06,1.8209811628603607e-05
240,0,185.1.114.44,1,1.7477991843755283e-06,9.104905814301804e-06
240,0,185.1.114.84,1,1.7477991843755283e-06,9.104905814301804e-06
240,12637,185.1.114.2,89,0.000155554127409422,0.0008103366174728605
240,12779,185.1.114.12,78,0.0001363283363812912,0.0007101826535155407
240,12850,185.1.114.7,3,5.243397553126584e-06,2.731471744290541e-05
240,12874,185.1.114.34,381,0.0006659114892470763,0.0034689691152489876
240,13030,185.1.114.50,74,0.00012933713964378908,0.0006737630302583336
240,13097,185.1.114.71,24,4.1947180425012675e-05,0.0002185177395432433
240,13113,185.1.114.46,19,3.320818450313504e-05,0.00017299321047173428
240,13335,185.1.114.25,633,0.0011063568837097093,0.005763405380453042
240,15169,185.1.114.26,340,0.0005942517226876796,0.0030956679768626132
240,198399,185.1.114.72,17,2.971258613438398e-05,0.00015478339884313067
240,199181,185.1.114.78,2,3.4955983687510565e-06,1.8209811628603607e-05
240,200043,185.1.114.24,91,0.00015904972577817308,0.0008285464291014641
240,200497,185.1.114.56,2,3.4955983687510565e-06,1.8209811628603607e-05
240,201333,185.1.114.16,5,8.738995921877641e-06,4.552452907150902e-05
240,201333,185.1.114.51,25,4.369497960938821e-05,0.0002276226453575451
240,201502,185.1.114.59,14,2.4469188581257397e-05,0.00012746868140022525
240,202032,185.1.114.53,2,3.4955983687510565e-06,1.8209811628603607e-05
240,202709,185.1.114.68,218,0.0003810202221938652,0.0019848694675177934
240,204326,185.1.114.64,6,1.0486795106253169e-05,5.462943488581082e-05
240,20811,185.1.114.73,752,0.0013143449866503973,0.006846889172354957
240,20836,185.1.114.5,28,4.893837716251479e-05,0.0002549373628004505
240,20940,185.1.114.41,58,0.00010137235269378064,0.0005280845372295047
240,211360,185.1.114.90,1,1.7477991843755283e-06,9.104905814301804e-06
240,24961,185.1.114.86,159,0.000277900070315709,0.0014476800244739869
240,28999,185.1.114.28,7,1.2234594290628698e-05,6.373434070011262e-05
240,29050,185.1.114.81,6,1.0486795106253169e-05,5.462943488581082e-05
240,2906,185.1.114.19,2,3.4955983687510565e-06,1.8209811628603607e-05
240,30848,185.1.114.6,74,0.00012933713964378908,0.0006737630302583336
240,31034,185.1.114.17,112,0.00019575350865005917,0.001019749451201802
240,31263,185.1.114.67,45,7.865096329689876e-05,0.0004097207616435812
240,31263,185.1.114.65,26,4.5442778793763734e-05,0.0002367275511718469
240,32934,185.1.114.33,1,1.7477991843755283e-06,9.104905814301804e-06
240,34606,185.1.114.92,15,2.6216987765632926e-05,0.00013657358721452705
240,34971,185.1.114.21,9,1.5730192659379752e-05,8.194415232871624e-05
240,35617,185.1.114.74,17,2.971258613438398e-05,0.00015478339884313067
240,39120,185.1.114.54,222,0.00038801141893136725,0.0020212890907750003
240,41327,185.1.114.39,90,0.00015730192659379753,0.0008194415232871624
240,41720,185.1.114.80,39,6.81641681906456e-05,0.00035509132675777034
240,41974,185.1.114.57,4,6.991196737502113e-06,3.6419623257207215e-05
240,42692,185.1.114.70,13,2.2721389396881867e-05,0.00011836377558592345
240,43989,185.1.114.37,2,3.4955983687510565e-06,1.8209811628603607e-05
240,44092,185.1.114.88,65,0.00011360694698440934,0.0005918188779296173
240,44513,185.1.114.58,1,1.7477991843755283e-06,9.104905814301804e-06
240,49367,185.1.114.77,211,0.00036878562790323646,0.0019211351268176807
240,49605,185.1.114.10,4,6.991196737502113e-06,3.6419623257207215e-05
240,49709,185.1.114.29,1,1.7477991843755283e-06,9.104905814301804e-06
240,50316,185.1.114.96,59,0.00010312015187815617,0.0005371894430438064
240,50877,185.1.114.42,2,3.4955983687510565e-06,1.8209811628603607e-05
240,51333,185.1.114.40,2,3.4955983687510565e-06,1.8209811628603607e-05
240,51580,185.1.114.49,13,2.2721389396881867e-05,0.00011836377558592345
240,5394,185.1.114.22,1,1.7477991843755283e-06,9.104905814301804e-06
240,54113,185.1.114.87,3,5.243397553126584e-06,2.731471744290541e-05
240,5602,185.1.114.23,43,7.515536492814771e-05,0.00039151095001497757
240,56472,185.1.114.76,35,6.117297145314348e-05,0.00031867170350056317
240,56786,185.1.114.82,18,3.1460385318759505e-05,0.00016388830465743247
240,56911,185.1.114.31,22,3.845158205626162e-05,0.00020030792791463968
240,57111,185.1.114.13,11,1.922579102813081e-05,0.00010015396395731984
240,60475,185.1.114.38,4,6.991196737502113e-06,3.6419623257207215e-05
240,60501,185.1.114.27,12,2.0973590212506338e-05,0.00010925886977162164
240,60772,185.1.114.36,1,1.7477991843755283e-06,9.104905814301804e-06
240,60798,185.1.114.69,20,3.4955983687510564e-05,0.0001820981162860361
240,62275,185.1.114.75,22,3.845158205626162e-05,0.00020030792791463968
240,64445,185.1.114.94,65,0.00011360694698440934,0.0005918188779296173
240,6898,185.1.114.52,6,1.0486795106253169e-05,5.462943488581082e-05
240,6939,185.1.114.20,36183,0.06324061788825974,0.3294428070788822
240,8224,185.1.114.8,146,0.00025517868091882713,0.0013293162488880632
240,8265,185.1.114.60,3,5.243397553126584e-06,2.731471744290541e-05
240,8612,185.1.114.45,34,5.942517226876796e-05,0.00030956679768626133
240,8816,185.1.114.83,26,4.5442778793763734e-05,0.0002367275511718469
240,8816,185.1.114.3,12,2.0973590212506338e-05,0.00010925886977162164
240,9009,185.1.114.11,854,0.001492620503456701,0.00777558956541374
241,4557,198.32.231.78,7,1.2234594290628698e-05,6.373434070011262e-05
241,4557,198.32.231.2,4,6.991196737502113e-06,3.6419623257207215e-05
241,4557,198.32.231.4,3,5.243397553126584e-06,2.731471744290541e-05
241,4557,198.32.231.37,2,3.4955983687510565e-06,1.8209811628603607e-05
241,4557,198.32.231.5,2,3.4955983687510565e-06,1.8209811628603607e-05
241,4557,198.32.231.14,3,5.243397553126584e-06,2.731471744290541e-05
241,4557,198.32.231.25,1,1.7477991843755283e-06,9.104905814301804e-06
241,4557,198.32.231.23,1,1.7477991843755283e-06,9.104905814301804e-06
241,4557,198.32.231.27,1,1.7477991843755283e-06,9.104905814301804e-06
241,4557,198.32.231.20,3,5.243397553126584e-06,2.731471744290541e-05
241,4557,198.32.231.52,1,1.7477991843755283e-06,9.104905814301804e-06
248,12189,185.1.208.78,6,1.0486795106253169e-05,5.462943488581082e-05
248,12337,185.1.208.7,47,8.214656166564983e-05,0.0004279305732721848
248,12571,185.1.208.242,6,1.0486795106253169e-05,5.462943488581082e-05
248,12578,185.1.208.56,107,0.00018701451272818152,0.000974224922130293
248,12611,185.1.208.72,262,0.0004579233863063884,0.0023854853233470728
248,12684,185.1.208.92,26,4.5442778793763734e-05,0.0002367275511718469
248,12883,185.1.208.23,178,0.000311108254818844,0.001620673234945721
248,12886,185.1.208.64,19,3.320818450313504e-05,0.00017299321047173428
248,12941,185.1.208.182,3,5.243397553126584e-06,2.731471744290541e-05
248,13132,185.1.208.82,19,3.320818450313504e-05,0.00017299321047173428
248,13194,185.1.208.39,236,0.0004124806075126247,0.0021487577721752255
248,13247,185.1.208.171,21,3.670378287188609e-05,0.00019120302210033787
248,13335,185.1.208.9,500,0.0008738995921877641,0.004552452907150902
248,15133,185.1.208.177,1,1.7477991843755283e-06,9.104905814301804e-06
248,15169,185.1.208.170,423,0.0007393190549908485,0.003851375159449663
248,15366,185.1.208.169,10,1.7477991843755282e-05,9.104905814301804e-05
248,15447,185.1.208.190,6,1.0486795106253169e-05,5.462943488581082e-05
248,15456,185.1.208.31,3,5.243397553126584e-06,2.731471744290541e-05
248,15456,185.1.208.123,2,3.4955983687510565e-06,1.8209811628603607e-05
248,15598,185.1.208.1,67,0.00011710254535316038,0.0006100286895582208
248,15695,185.1.208.44,52,9.088555758752747e-05,0.0004734551023436938
248,15960,185.1.208.141,20,3.4955983687510564e-05,0.0001820981162860361
248,16024,185.1.208.120,11,1.922579102813081e-05,0.00010015396395731984
248,16097,185.1.208.12,68,0.00011885034453753591,0.0006191335953725227
248,16205,185.1.208.237,3,5.243397553126584e-06,2.731471744290541e-05
248,1680,185.1.208.197,231,0.000403741611590747,0.0021032332431037168
248,18676,185.1.208.130,1,1.7477991843755283e-06,9.104905814301804e-06
248,196610,185.1.208.115,1,1.7477991843755283e-06,9.104905814301804e-06
248,196844,185.1.208.142,157,0.0002744044719469579,0.0014294702128453832
248,196968,185.1.208.216,1,1.7477991843755283e-06,9.104905814301804e-06
248,197524,185.1.208.41,18,3.1460385318759505e-05,0.00016388830465743247
248,198726,185.1.208.160,176,0.000307612656450093,0.0016024634233171174
248,199610,185.1.208.225,2,3.4955983687510565e-06,1.8209811628603607e-05
248,199938,185.1.208.87,1,1.7477991843755283e-06,9.104905814301804e-06
248,200780,185.1.208.224,6,1.0486795106253169e-05,5.462943488581082e-05
248,201962,185.1.208.219,13,2.2721389396881867e-05,0.00011836377558592345
248,203536,185.1.208.61,2,3.4955983687510565e-06,1.8209811628603607e-05
248,204035,185.1.208.135,13,2.2721389396881867e-05,0.00011836377558592345
248,20473,185.1.208.165,56,9.787675432502959e-05,0.000509874725600901
248,205112,185.1.208.45,1319,0.0023053471241913214,0.01200937076906408
248,205614,185.1.208.173,2,3.4955983687510565e-06,1.8209811628603607e-05
248,20562,185.1.208.53,130,0.00022721389396881868,0.0011836377558592345
248,206141,185.1.208.220,1,1.7477991843755283e-06,9.104905814301804e-06
248,20773,185.1.208.70,319,0.0005575479398157935,0.0029044649547622756
248,207790,185.1.208.178,3,5.243397553126584e-06,2.731471744290541e-05
248,20791,185.1.208.105,9,1.5730192659379752e-05,8.194415232871624e-05
248,20804,185.1.208.113,302,0.0005278353536814095,0.002749681555919145
248,20811,185.1.208.215,400,0.0006991196737502113,0.0036419623257207216
248,208210,185.1.208.186,1,1.7477991843755283e-06,9.104905814301804e-06
248,20847,185.1.208.6,13,2.2721389396881867e-05,0.00011836377558592345
248,20928,185.1.208.108,18,3.1460385318759505e-05,0.00016388830465743247
248,20940,185.1.208.168,15,2.6216987765632926e-05,0.00013657358721452705
248,210728,185.1.208.239,1,1.7477991843755283e-06,9.104905814301804e-06
248,211083,185.1.208.36,3,5.243397553126584e-06,2.731471744290541e-05
248,21245,185.1.208.118,2,3.4955983687510565e-06,1.8209811628603607e-05
248,212895,185.1.208.150,4,6.991196737502113e-06,3.6419623257207215e-05
248,21385,185.1.208.24,88,0.0001538063282250465,0.0008012317116585587
248,21473,185.1.208.244,72,0.00012584154127503802,0.0006555532186297299
248,24482,185.1.208.194,89,0.000155554127409422,0.0008103366174728605
248,24961,185.1.208.16,42,7.340756574377218e-05,0.00038240604420067574
248,250,185.1.208.58,1,1.7477991843755283e-06,9.104905814301804e-06
248,25091,185.1.208.90,37,6.466856982189454e-05,0.0003368815151291668
248,29404,185.1.208.74,1,1.7477991843755283e-06,9.104905814301804e-06
248,29413,185.1.208.75,17,2.971258613438398e-05,0.00015478339884313067
248,30766,185.1.208.50,1,1.7477991843755283e-06,9.104905814301804e-06
248,3209,185.1.208.17,13,2.2721389396881867e-05,0.00011836377558592345
248,3214,185.1.208.139,39,6.81641681906456e-05,0.00035509132675777034
248,32934,185.1.208.198,4,6.991196737502113e-06,3.6419623257207215e-05
248,3303,185.1.208.174,197,0.000344316439321979,0.0017936664454174555
248,33891,185.1.208.15,3,5.243397553126584e-06,2.731471744290541e-05
248,34872,185.1.208.192,11,1.922579102813081e-05,0.00010015396395731984
248,34927,185.1.208.208,15,2.6216987765632926e-05,0.00013657358721452705
248,35258,185.1.208.33,6,1.0486795106253169e-05,5.462943488581082e-05
248,35280,185.1.208.97,690,0.0012059814372191145,0.006282385011868245
248,35297,185.1.208.93,234,0.0004089850091438736,0.0021305479605466223
248,35320,185.1.208.137,653,0.0011413128673972198,0.005945503496739078
248,35710,185.1.208.226,2,3.4955983687510565e-06,1.8209811628603607e-05
248,39351,185.1.208.103,2,3.4955983687510565e-06,1.8209811628603607e-05
248,39702,185.1.208.212,10,1.7477991843755282e-05,9.104905814301804e-05
248,41114,185.1.208.8,2,3.4955983687510565e-06,1.8209811628603607e-05
248,41327,185.1.208.193,255,0.0004456887920157597,0.00232175098264696
248,41692,185.1.208.127,7,1.2234594290628698e-05,6.373434070011262e-05
248,42,185.1.208.37,41,7.165976655939666e-05,0.00037330113838637396
248,42649,185.1.208.111,22,3.845158205626162e-05,0.00020030792791463968
248,43140,185.1.208.218,2,3.4955983687510565e-06,1.8209811628603607e-05
248,43350,185.1.208.46,45,7.865096329689876e-05,0.0004097207616435812
248,43350,185.1.208.35,36,6.292077063751901e-05,0.00032777660931486495
248,43623,185.1.208.42,1,1.7477991843755283e-06,9.104905814301804e-06
248,43727,185.1.208.94,599,0.0010469317114409414,0.005453838582766781
248,45489,185.1.208.60,580,0.0010137235269378063,0.005280845372295046
248,46489,185.1.208.157,1,1.7477991843755283e-06,9.104905814301804e-06
248,46786,185.1.208.14,1,1.7477991843755283e-06,9.104905814301804e-06
248,47605,185.1.208.153,92,0.0001607975249625486,0.0008376513349157659
248,47605,185.1.208.51,3,5.243397553126584e-06,2.731471744290541e-05
248,47957,185.1.208.124,114,0.00019924910701881024,0.0010379592628304056
248,48200,185.1.208.136,12,2.0973590212506338e-05,0.00010925886977162164
248,48484,185.1.208.22,1,1.7477991843755283e-06,9.104905814301804e-06
248,49808,185.1.208.179,43,7.515536492814771e-05,0.00039151095001497757
248,50629,185.1.208.13,1296,0.0022651477429506844,0.011799957935335137
248,51402,185.1.208.229,12,2.0973590212506338e-05,0.00010925886977162164
248,51468,185.1.208.86,2,3.4955983687510565e-06,1.8209811628603607e-05
248,51483,185.1.208.21,7,1.2234594290628698e-05,6.373434070011262e-05
248,51531,185.1.208.116,3,5.243397553126584e-06,2.731471744290541e-05
248,52088,185.1.208.18,2,3.4955983687510565e-06,1.8209811628603607e-05
248,54113,185.1.208.176,4,6.991196737502113e-06,3.6419623257207215e-05
248,54994,185.1.208.65,9,1.5730192659379752e-05,8.194415232871624e-05
248,5539,185.1.208.10,19,3.320818450313504e-05,0.00017299321047173428
248,5605,185.1.208.3,7,1.2234594290628698e-05,6.373434070011262e-05
248,56382,185.1.208.69,57,9.962455350940512e-05,0.0005189796314152028
248,56630,185.1.208.68,53,9.2633356771903e-05,0.00048256000815799564
248,56665,185.1.208.162,17,2.971258613438398e-05,0.00015478339884313067
248,57344,185.1.208.213,272,0.00047540137815014366,0.0024765343814900907
248,57537,185.1.208.158,10,1.7477991843755282e-05,9.104905814301804e-05
248,57976,185.1.208.122,2,3.4955983687510565e-06,1.8209811628603607e-05
248,58299,185.1.208.55,431,0.0007533014484658527,0.003924214405964078
248,60979,185.1.208.188,2,3.4955983687510565e-06,1.8209811628603607e-05
248,61157,185.1.208.107,70,0.00012234594290628695,0.0006373434070011263
248,61157,185.1.208.112,71,0.0001240937420906625,0.0006464483128154281
248,6697,185.1.208.48,175,0.00030586485726571744,0.0015933585175028156
248,6939,185.1.208.30,20055,0.03505211264265122,0.18259888610582267
248,8075,185.1.208.172,15,2.6216987765632926e-05,0.00013657358721452705
248,8075,185.1.208.167,1,1.7477991843755283e-06,9.104905814301804e-06
248,8308,185.1.208.125,55,9.612895514065405e-05,0.0005007698197865993
248,8399,185.1.208.5,2,3.4955983687510565e-06,1.8209811628603607e-05
248,8551,185.1.208.62,704,0.001230450625800372,0.00640985369326847
248,8551,185.1.208.67,430,0.0007515536492814772,0.003915109500149776
248,8632,185.1.208.203,8,1.3982393475004226e-05,7.283924651441443e-05
248,8767,185.1.208.2,188,0.0003285862466625993,0.0017117222930887392
248,8804,185.1.208.29,9,1.5730192659379752e-05,8.194415232871624e-05
